GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,SEASON,MEASURE_TYPE
Lineups,-100720-200676-204319-1628886-1628920-,S. Bird - C. Dupree - J. Loyd - J. Canada - M. Russell,1611661328,SEA,1,1,0,1.0,2.0,66.7,66.7,90.1,100.0,-23.4,-33.3,1.0,0.0,25.0,0.0,1.0,0.333,0.0,0.333,0.333,93.2,87.65,73.04,3,0.4,81,55,1,1,111,106,81,104,1,82,20,97,1,113,1,102,113,140,95,5750,2021,Advanced
Lineups,-100720-200676-202259-203855-1627668-,S. Bird - C. Dupree - E. Prince - S. Talbot - B. Stewart,1611661328,SEA,2,2,0,1.0,2.0,62.1,80.0,136.1,133.3,-73.9,-53.3,0.5,1.0,14.3,0.25,0.667,0.429,0.2,0.4,0.368,118.8,106.1,88.41,5,0.125,50,34,1,1,96,90,126,118,86,44,81,53,82,96,104,95,111,60,116,7465,2021,Advanced
Lineups,-204319-1628886-1628920-1629496-1629568-,J. Loyd - J. Canada - M. Russell - E. Magbegor - K. Burke,1611661328,SEA,2,1,1,0.5,2.0,166.7,166.7,100.0,100.0,66.7,66.7,0.5,0.0,25.0,0.0,0.5,0.333,0.0,0.833,0.833,108.6,108.58,90.48,3,0.6,50,55,58,86,113,11,81,20,86,82,20,97,108,113,1,15,17,46,52,5305,2021,Advanced
Lineups,-204319-1627668-1628886-1628920-1629478-,J. Loyd - B. Stewart - J. Canada - M. Russell - K. Samuelson,1611661328,SEA,3,3,0,1.0,4.0,68.0,57.1,174.1,157.1,-106.0,-100.0,1.0,1.0,10.0,0.4,1.0,0.571,0.143,0.167,0.291,83.4,95.68,79.73,7,-0.211,31,20,1,1,71,110,141,137,1,44,100,26,1,40,87,126,122,116,136,10535,2021,Advanced
Lineups,-204319-1627668-1628886-1628920-1629568-,J. Loyd - B. Stewart - J. Canada - M. Russell - K. Burke,1611661328,SEA,2,1,1,0.5,4.0,100.0,88.9,28.6,28.6,71.4,60.3,0.25,0.0,9.1,0.4,1.0,0.727,0.0,0.444,0.444,96.0,102.4,85.33,9,1.235,50,55,58,86,70,81,15,23,108,82,103,26,1,20,1,87,100,78,16,11250,2021,Advanced
Lineups,-204319-1627668-1628886-1629496-1629568-,J. Loyd - B. Stewart - J. Canada - E. Magbegor - K. Burke,1611661328,SEA,1,1,0,1.0,4.0,100.0,100.0,114.2,112.5,-14.2,-12.5,1.0,2.0,30.8,0.333,0.5,0.4,0.25,0.571,0.571,100.3,101.05,84.21,8,0.525,81,55,1,1,67,57,113,94,1,21,8,35,108,102,116,47,62,86,71,11400,2021,Advanced
Lineups,-200676-202259-204319-1628886-1629478-,C. Dupree - E. Prince - J. Loyd - J. Canada - K. Samuelson,1611661328,SEA,1,1,0,1.0,2.0,0.0,0.0,100.0,100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,1.0,0.2,0.333,0.0,0.0,127.2,127.15,105.96,6,-6.0,81,55,1,1,103,136,81,137,111,82,111,97,1,135,139,129,136,18,158,6795,2021,Advanced
Lineups,-200676-202259-1628886-1628920-1629568-,C. Dupree - E. Prince - J. Canada - M. Russell - K. Burke,1611661328,SEA,1,1,0,1.0,2.0,67.6,75.0,60.0,75.0,7.6,0.0,1.0,0.0,20.0,0.0,0.667,0.333,0.0,0.25,0.338,94.4,80.0,66.67,4,0.667,81,55,1,1,100,100,45,73,1,82,44,97,82,113,1,116,112,152,42,7200,2021,Advanced
Lineups,-202259-204319-1627668-1628886-1629478-,E. Prince - J. Loyd - B. Stewart - J. Canada - K. Samuelson,1611661328,SEA,1,0,1,0.0,1.0,66.7,66.7,100.0,100.0,-33.3,-33.3,1.0,0.0,20.0,0.5,1.0,0.667,0.0,0.333,0.333,97.3,97.3,81.08,3,0.5,81,111,58,111,128,106,81,104,1,82,44,9,1,21,1,102,113,107,74,3700,2021,Advanced
Lineups,-202259-204319-1627668-1628886-1629496-,E. Prince - J. Loyd - B. Stewart - J. Canada - E. Magbegor,1611661328,SEA,2,1,1,0.5,1.0,212.8,200.0,0.0,0.0,212.8,200.0,1.0,0.0,33.3,0.0,1.0,1.0,0.0,1.5,1.064,112.1,155.68,129.73,2,1.667,50,55,58,86,145,3,1,2,1,82,3,97,1,1,1,1,5,7,8,1850,2021,Advanced
Lineups,-100720-204319-1628886-1628920-1629496-,S. Bird - J. Loyd - J. Canada - M. Russell - E. Magbegor,1611661328,SEA,1,1,0,1.0,3.0,33.3,28.6,147.1,160.0,-113.7,-131.4,1.0,1.0,10.0,0.4,1.0,0.5,0.143,0.167,0.167,86.2,90.47,75.39,7,-0.048,81,55,1,1,78,131,142,148,1,44,100,26,1,62,87,126,132,136,129,9550,2021,Advanced
Lineups,-100720-204319-1627668-1629496-1629568-,S. Bird - J. Loyd - B. Stewart - E. Magbegor - K. Burke,1611661328,SEA,2,2,0,1.0,3.0,50.0,50.0,158.2,142.9,-108.2,-92.9,1.0,1.0,12.5,0.2,1.0,0.429,0.167,0.25,0.25,87.0,91.76,76.47,6,-0.107,50,34,1,1,74,115,135,135,1,44,91,72,1,96,97,116,125,130,131,10200,2021,Advanced
Lineups,-100720-202259-204319-204332-1629496-,S. Bird - E. Prince - J. Loyd - C. Burdick - E. Magbegor,1611661328,SEA,1,0,1,0.0,3.0,80.0,80.0,154.6,150.0,-74.6,-70.0,0.5,0.5,16.7,0.0,0.5,0.333,0.4,0.667,0.667,76.6,77.6,64.67,5,0.0,81,111,58,111,86,90,137,129,86,72,72,97,108,113,145,27,35,155,119,8350,2021,Advanced
Lineups,-100720-202259-204319-1627668-1629478-,S. Bird - E. Prince - J. Loyd - B. Stewart - K. Samuelson,1611661328,SEA,1,0,1,0.0,3.0,56.3,55.6,118.3,88.9,-62.0,-33.3,0.0,0.0,0.0,0.286,0.75,0.455,0.111,0.222,0.253,121.1,139.35,116.13,9,-0.25,81,111,58,111,80,113,67,104,111,82,111,46,66,88,71,121,124,10,137,9300,2021,Advanced
Lineups,-100720-202259-1628886-1628920-1629478-,S. Bird - E. Prince - J. Canada - M. Russell - K. Samuelson,1611661328,SEA,1,0,1,0.0,3.0,102.0,100.0,80.0,80.0,22.0,20.0,1.0,2.0,25.0,0.0,1.0,0.6,0.167,0.5,0.615,91.6,92.63,77.19,6,0.667,81,111,58,111,83,57,51,49,1,21,20,97,1,31,97,60,50,127,42,8550,2021,Advanced
Lineups,-100720-202259-1627668-1628920-1629568-,S. Bird - E. Prince - B. Stewart - M. Russell - K. Burke,1611661328,SEA,3,2,1,0.667,3.0,163.9,114.3,66.7,57.1,97.3,57.1,1.0,0.0,20.0,0.333,0.75,0.571,0.0,0.6,0.68,83.5,107.46,89.55,7,0.846,31,34,58,71,79,39,28,25,1,82,44,35,66,40,1,41,32,52,24,9380,2021,Advanced
Lineups,-100720-202259-1627668-1628886-1628920-,S. Bird - E. Prince - B. Stewart - J. Canada - M. Russell,1611661328,SEA,2,1,1,0.5,3.0,40.0,40.0,140.0,140.0,-100.0,-100.0,0.0,0.0,0.0,1.0,0.667,0.8,0.6,0.333,0.333,93.5,93.51,77.92,5,-0.091,50,55,58,86,93,126,132,137,111,82,111,1,82,14,157,102,113,126,130,7700,2021,Advanced
Lineups,-100720-202259-1627668-1628886-1629496-,S. Bird - E. Prince - B. Stewart - J. Canada - E. Magbegor,1611661328,SEA,1,1,0,1.0,3.0,120.0,150.0,0.0,0.0,120.0,150.0,1.0,0.0,33.3,0.667,0.8,0.75,0.0,0.5,0.5,94.1,84.71,70.59,4,2.625,81,55,1,1,94,15,1,6,1,82,3,5,54,16,1,60,81,145,3,7650,2021,Advanced
Lineups,-100720-200676-203855-204319-1629496-,S. Bird - C. Dupree - S. Talbot - J. Loyd - E. Magbegor,1611661328,SEA,1,0,1,0.0,3.0,80.0,80.0,128.7,140.0,-48.7,-60.0,1.0,2.0,28.6,0.0,0.333,0.2,0.2,0.5,0.5,92.2,88.34,73.62,5,0.333,81,111,58,111,87,90,132,121,1,21,12,97,130,135,104,60,81,139,100,8150,2021,Advanced
Lineups,-202259-1627668-1628886-1629478-1629496-,E. Prince - B. Stewart - J. Canada - K. Samuelson - E. Magbegor,1611661328,SEA,2,0,2,0.0,5.0,90.2,77.8,78.8,70.0,11.4,7.8,0.333,1.0,9.1,0.25,0.833,0.6,0.111,0.5,0.451,88.7,101.33,84.44,9,0.6,50,111,132,111,58,99,43,64,106,44,103,53,50,31,71,60,97,83,52,13500,2021,Advanced
Lineups,-200676-202259-1628886-1629478-1629496-,C. Dupree - E. Prince - J. Canada - K. Samuelson - E. Magbegor,1611661328,SEA,2,1,1,0.5,5.0,107.8,100.0,127.6,136.4,-19.7,-36.4,0.667,0.0,14.3,0.167,0.571,0.385,0.0,0.333,0.491,104.4,104.55,87.13,11,0.5,50,55,58,86,53,57,131,107,62,82,81,81,104,107,1,102,93,64,74,15150,2021,Advanced
Lineups,-100720-202259-203855-1627668-1628920-,S. Bird - E. Prince - S. Talbot - B. Stewart - M. Russell,1611661328,SEA,5,4,1,0.8,6.0,36.4,33.3,109.1,85.7,-72.7,-52.4,0.5,0.25,6.7,0.286,0.667,0.462,0.333,0.222,0.222,88.0,104.0,86.67,12,-0.5,16,13,58,62,44,130,62,117,86,79,108,46,82,85,139,121,128,66,141,18000,2021,Advanced
Lineups,-100720-1627668-1628886-1629496-1629568-,S. Bird - B. Stewart - J. Canada - E. Magbegor - K. Burke,1611661328,SEA,2,2,0,1.0,3.0,58.1,57.1,162.5,162.5,-104.4,-105.4,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.333,0.515,111.6,112.5,93.75,7,-0.4,50,34,1,1,77,110,143,145,111,82,111,97,135,140,149,102,77,39,139,9600,2021,Advanced
Lineups,-204319-1627668-1628886-1629478-1629496-,J. Loyd - B. Stewart - J. Canada - K. Samuelson - E. Magbegor,1611661328,SEA,2,0,2,0.0,3.0,100.0,100.0,33.3,28.6,66.7,71.4,0.667,2.0,16.7,0.6,1.0,0.818,0.125,0.5,0.5,118.2,126.69,105.57,8,1.158,50,111,132,111,84,57,15,17,62,21,72,7,1,13,80,60,81,19,18,8525,2021,Advanced
Lineups,-100720-202259-203855-204332-1629496-,S. Bird - E. Prince - S. Talbot - C. Burdick - E. Magbegor,1611661328,SEA,1,0,1,0.0,2.0,75.0,75.0,82.0,80.0,-7.0,-5.0,1.0,0.0,20.0,0.0,0.667,0.333,0.0,0.375,0.375,101.6,103.02,85.85,4,0.571,81,111,58,111,107,100,51,88,1,82,44,97,82,113,1,99,109,71,66,6290,2021,Advanced
Lineups,-100720-202259-1628920-1629478-1629568-,S. Bird - E. Prince - M. Russell - K. Samuelson - K. Burke,1611661328,SEA,1,1,0,1.0,2.0,175.0,175.0,71.4,100.0,103.6,75.0,1.0,0.0,42.9,0.0,0.333,0.25,0.0,0.875,0.875,120.0,98.18,81.82,4,0.741,81,55,1,1,105,8,81,14,1,82,1,97,130,131,1,13,14,105,28,6600,2021,Advanced
Lineups,-202259-204319-204332-1628886-1628920-,E. Prince - J. Loyd - C. Burdick - J. Canada - M. Russell,1611661328,SEA,1,0,1,0.0,3.0,80.0,80.0,75.0,75.0,5.0,5.0,0.5,0.5,14.3,0.5,0.5,0.5,0.4,0.5,0.5,86.4,86.4,72.0,5,0.7,81,111,58,111,95,90,45,67,86,72,81,9,108,62,145,60,81,144,36,7500,2021,Advanced
Lineups,-202259-1628886-1628920-1629496-1629568-,E. Prince - J. Canada - M. Russell - E. Magbegor - K. Burke,1611661328,SEA,2,0,2,0.0,3.0,17.0,12.5,133.3,133.3,-116.3,-120.8,0.0,0.0,0.0,0.2,1.0,0.429,0.125,0.0,0.085,88.2,103.92,86.6,8,-1.0,50,111,132,111,76,135,126,146,111,82,111,72,1,96,80,129,135,67,148,9700,2021,Advanced
Lineups,-202259-1627668-1628886-1629478-1629568-,E. Prince - B. Stewart - J. Canada - K. Samuelson - K. Burke,1611661328,SEA,1,1,0,1.0,3.0,123.0,120.0,50.0,50.0,73.0,70.0,0.5,1.0,14.3,0.5,0.75,0.667,0.2,0.5,0.615,99.2,100.25,83.54,5,1.154,81,55,1,1,92,36,21,18,86,44,81,9,66,21,104,60,50,92,19,7900,2021,Advanced
Lineups,-200676-202259-203855-1628886-1628920-,C. Dupree - E. Prince - S. Talbot - J. Canada - M. Russell,1611661328,SEA,3,2,1,0.667,3.0,33.3,25.0,94.1,100.0,-60.8,-75.0,0.0,0.0,0.0,0.5,0.667,0.571,0.25,0.2,0.2,105.7,117.97,98.31,8,-0.5,31,34,58,71,82,132,81,132,111,82,111,9,82,40,116,123,130,27,141,9155,2021,Advanced
Lineups,-200676-202259-1627668-1628886-1629568-,C. Dupree - E. Prince - B. Stewart - J. Canada - K. Burke,1611661328,SEA,1,1,0,1.0,3.0,123.0,128.6,40.0,33.3,83.0,95.2,0.667,1.0,22.2,0.0,0.75,0.6,0.286,0.75,0.846,105.0,110.77,92.31,7,1.467,81,55,1,1,85,27,19,11,62,44,35,97,66,31,137,17,16,41,12,8450,2021,Advanced
Lineups,-203855-204319-1628886-1628920-1629496-,S. Talbot - J. Loyd - J. Canada - M. Russell - E. Magbegor,1611661328,SEA,2,1,1,0.5,4.0,116.0,100.0,90.1,80.0,25.9,20.0,0.667,2.0,18.2,0.0,0.8,0.571,0.111,0.6,0.666,98.5,112.5,93.75,9,0.741,50,55,58,86,60,57,51,49,62,21,65,97,54,40,71,41,39,38,28,12160,2021,Advanced
Lineups,-203855-204319-1629496-1629568-1630461-,S. Talbot - J. Loyd - E. Magbegor - K. Burke - K. Williams,1611661328,SEA,1,0,1,0.0,4.0,34.2,37.5,88.8,87.5,-54.6,-50.0,1.0,0.5,9.1,0.4,0.4,0.4,0.25,0.2,0.222,100.7,96.81,80.67,8,0.0,81,111,58,111,61,129,66,110,1,72,103,26,127,102,116,123,129,109,119,11900,2021,Advanced
Lineups,-203855-204332-1628317-1629496-1629568-,S. Talbot - C. Burdick - K. Samuelson - E. Magbegor - K. Burke,1611661328,SEA,1,0,1,0.0,4.0,58.1,57.1,66.7,57.1,-8.5,0.0,1.0,0.25,12.5,0.0,0.5,0.4,0.571,0.75,0.694,80.3,87.27,72.73,7,0.6,81,111,58,111,64,110,28,73,1,79,91,97,108,102,156,17,30,142,52,11550,2021,Advanced
Lineups,-100720-200676-202259-203855-1628920-,S. Bird - C. Dupree - E. Prince - S. Talbot - M. Russell,1611661328,SEA,2,1,1,0.5,4.0,174.7,185.7,77.6,62.5,97.1,123.2,0.6,3.0,30.0,0.0,0.667,0.571,0.143,1.0,1.009,88.4,95.58,79.65,7,1.0,50,55,58,86,68,7,31,8,77,8,10,97,82,40,87,5,8,117,20,11300,2021,Advanced
Lineups,-200676-204319-1627668-1628886-1629478-,C. Dupree - J. Loyd - B. Stewart - J. Canada - K. Samuelson,1611661328,SEA,4,3,1,0.75,7.0,111.0,106.3,65.2,64.7,45.8,41.5,0.667,1.33,19.0,0.167,0.833,0.611,0.188,0.583,0.638,104.8,107.37,89.47,16,0.83,23,20,58,65,35,46,34,33,62,39,59,81,50,30,101,46,45,54,25,22130,2021,Advanced
Lineups,-200676-204319-1627668-1628886-1629568-,C. Dupree - J. Loyd - B. Stewart - J. Canada - K. Burke,1611661328,SEA,1,1,0,1.0,7.0,81.3,75.0,119.6,126.7,-38.3,-51.7,0.8,1.0,20.0,0.167,0.5,0.25,0.25,0.611,0.558,105.9,107.1,89.25,16,0.182,81,55,1,1,39,100,125,116,44,44,44,81,108,131,116,39,67,55,112,20840,2021,Advanced
Lineups,-203855-204319-1627668-1628886-1628920-,S. Talbot - J. Loyd - B. Stewart - J. Canada - M. Russell,1611661328,SEA,8,6,2,0.75,8.0,112.5,105.9,70.5,68.4,42.0,37.5,0.857,6.0,23.1,0.3,0.6,0.45,0.059,0.529,0.529,108.7,113.58,94.65,17,0.672,7,6,132,65,33,47,42,36,40,4,31,44,103,92,59,55,74,36,41,22820,2021,Advanced
Lineups,-202259-203855-204319-1627668-1629496-,E. Prince - S. Talbot - J. Loyd - B. Stewart - E. Magbegor,1611661328,SEA,3,3,0,1.0,4.0,25.4,22.2,123.9,122.2,-98.5,-100.0,0.0,0.0,0.0,0.143,0.75,0.364,0.0,0.0,0.127,98.7,106.01,88.34,9,-0.6,31,20,1,1,59,133,122,137,111,82,111,89,66,109,1,129,134,61,146,12225,2021,Advanced
Lineups,-202259-203855-1628886-1629496-1629568-,E. Prince - S. Talbot - J. Canada - E. Magbegor - K. Burke,1611661328,SEA,2,2,0,1.0,4.0,150.0,150.0,77.3,75.0,72.7,75.0,0.667,0.0,30.8,0.5,1.0,0.8,0.0,0.75,0.75,95.9,97.38,81.15,8,0.941,50,34,1,1,62,15,45,14,62,82,8,9,1,14,1,17,20,106,21,11830,2021,Advanced
Lineups,-100720-203855-204319-1628920-1629568-,S. Bird - S. Talbot - J. Loyd - M. Russell - K. Burke,1611661328,SEA,1,1,0,1.0,3.0,118.3,133.3,68.0,57.1,50.3,76.2,0.5,1.0,12.5,0.333,0.667,0.5,0.167,0.4,0.592,98.4,101.19,84.32,6,1.182,81,55,1,1,81,21,28,13,86,44,91,35,82,62,97,95,55,85,17,9250,2021,Advanced
Lineups,-100720-203855-1627668-1628886-1628920-,S. Bird - S. Talbot - B. Stewart - J. Canada - M. Russell,1611661328,SEA,2,2,0,1.0,3.0,145.2,128.6,50.8,50.0,94.4,78.6,0.667,2.0,20.0,0.5,1.0,0.857,0.143,0.75,0.726,102.7,109.37,91.14,7,1.4,50,34,1,1,75,27,21,12,62,21,44,9,1,12,87,17,26,44,15,9875,2021,Advanced
Lineups,-200676-203855-1627668-1628886-1630461-,C. Dupree - S. Talbot - B. Stewart - J. Canada - K. Williams,1611661328,SEA,1,0,1,0.0,4.0,50.0,44.4,100.0,100.0,-50.0,-55.6,0.5,1.0,9.1,0.167,0.5,0.3,0.111,0.25,0.25,100.6,106.9,89.08,9,0.185,81,111,58,111,66,125,81,120,86,44,103,81,108,126,71,116,125,56,111,11450,2021,Advanced
Lineups,-200676-1628886-1629478-1629496-1629568-,C. Dupree - J. Canada - K. Samuelson - E. Magbegor - K. Burke,1611661328,SEA,1,0,1,0.0,4.0,103.6,87.5,28.6,28.6,75.0,58.9,1.0,0.67,20.0,0.0,1.0,1.0,0.375,1.0,0.931,94.4,102.86,85.71,8,2.25,81,111,58,111,72,83,15,24,1,67,44,97,1,1,144,5,13,73,4,10500,2021,Advanced
Lineups,-200676-202259-204319-1628886-1628920-,C. Dupree - E. Prince - J. Loyd - J. Canada - M. Russell,1611661328,SEA,2,2,0,1.0,4.0,133.1,128.6,143.4,116.7,-10.3,11.9,1.0,0.0,20.0,0.25,1.0,0.5,0.0,0.417,0.58,71.9,80.34,66.95,7,0.481,50,34,1,1,63,27,117,62,1,82,44,53,1,62,1,92,59,151,85,11650,2021,Advanced
Lineups,-100720-203855-204319-1628920-1629478-,S. Bird - S. Talbot - J. Loyd - M. Russell - K. Samuelson,1611661328,SEA,3,2,1,0.667,5.0,54.5,50.0,110.0,100.0,-55.5,-50.0,0.667,2.0,14.3,0.143,1.0,0.455,0.083,0.3,0.3,98.5,107.88,89.9,12,0.143,31,34,58,71,52,115,81,110,62,21,81,89,1,88,66,112,121,49,115,15350,2021,Advanced
Lineups,-100720-200676-202259-204319-1627668-,S. Bird - C. Dupree - E. Prince - J. Loyd - B. Stewart,1611661328,SEA,4,2,2,0.5,5.0,130.1,127.3,111.1,83.3,19.0,43.9,0.8,0.0,26.7,0.0,1.0,0.6,0.0,0.611,0.651,88.6,103.18,85.98,11,0.642,23,34,132,86,51,30,58,31,44,82,19,97,1,31,1,39,42,70,46,16050,2021,Advanced
Lineups,-202259-203855-1628317-1628920-1629496-,E. Prince - S. Talbot - K. Samuelson - M. Russell - E. Magbegor,1611661328,SEA,2,1,1,0.5,5.0,67.6,54.5,55.1,50.0,12.4,4.5,1.0,0.67,14.3,0.2,0.857,0.583,0.273,0.333,0.436,97.3,113.23,94.36,11,0.615,50,55,58,86,55,114,21,69,1,67,81,72,48,38,135,102,104,37,49,14625,2021,Advanced
Lineups,-202259-203855-1629496-1629568-1630461-,E. Prince - S. Talbot - E. Magbegor - K. Burke - K. Williams,1611661328,SEA,2,0,2,0.0,5.0,87.5,70.0,108.3,118.2,-20.8,-48.2,0.0,0.0,0.0,0.25,0.4,0.333,0.2,0.5,0.5,98.5,103.42,86.18,10,0.256,50,111,132,111,56,105,118,109,111,82,111,53,127,113,104,60,81,68,106,14620,2021,Advanced
Lineups,-202259-204332-1628317-1629478-1629568-,E. Prince - C. Burdick - K. Samuelson - K. Samuelson - K. Burke,1611661328,SEA,1,0,1,0.0,5.0,80.0,80.0,166.7,150.0,-86.7,-70.0,1.0,1.0,23.1,0.0,0.667,0.286,0.3,0.571,0.571,91.2,96.0,80.0,10,0.235,81,111,58,111,54,90,137,129,1,44,31,97,82,127,138,47,62,114,108,15000,2021,Advanced
Lineups,-202259-204332-1628317-1629496-1629568-,E. Prince - C. Burdick - K. Samuelson - E. Magbegor - K. Burke,1611661328,SEA,1,1,0,1.0,5.0,139.6,122.2,71.1,75.0,68.5,47.2,0.6,0.0,23.1,0.333,1.0,0.75,0.0,0.625,0.619,83.9,87.43,72.86,9,0.806,81,55,1,1,57,34,45,30,77,82,31,35,1,16,1,36,49,141,26,14000,2021,Advanced
Lineups,-200676-202259-204319-1628886-1629496-,C. Dupree - E. Prince - J. Loyd - J. Canada - E. Magbegor,1611661328,SEA,5,3,2,0.6,13.0,82.9,79.3,97.4,93.5,-14.6,-14.2,0.667,1.0,15.8,0.214,0.5,0.357,0.207,0.455,0.484,103.2,107.66,89.72,29,0.333,16,20,132,83,20,97,73,95,62,44,78,69,108,110,110,86,94,50,100,40125,2021,Advanced
Lineups,-100720-202259-1627668-1628920-1629478-,S. Bird - E. Prince - B. Stewart - M. Russell - K. Samuelson,1611661328,SEA,3,3,0,1.0,15.0,90.1,89.3,83.1,82.8,7.0,6.5,0.6,3.0,16.2,0.176,0.714,0.419,0.071,0.423,0.45,89.7,90.26,75.21,28,0.5,31,20,1,1,18,80,57,66,77,8,77,80,76,100,62,90,98,137,74,45470,2021,Advanced
Lineups,-200676-203855-204319-1628886-1629496-,C. Dupree - S. Talbot - J. Loyd - J. Canada - E. Magbegor,1611661328,SEA,7,6,1,0.857,15.0,97.3,88.2,101.1,100.0,-3.8,-11.8,0.5,0.71,11.9,0.231,0.765,0.533,0.206,0.524,0.58,100.7,106.33,88.6,34,0.481,12,6,58,61,19,82,81,93,86,66,94,66,64,54,109,56,58,58,85,45370,2021,Advanced
Lineups,-100720-200676-1627668-1628886-1629568-,S. Bird - C. Dupree - B. Stewart - J. Canada - K. Burke,1611661328,SEA,2,2,0,1.0,6.0,158.0,141.7,163.6,163.6,-5.6,-22.0,1.0,2.5,29.4,0.0,1.0,0.667,0.167,0.929,0.97,90.3,95.45,79.54,12,0.561,50,34,1,1,46,18,144,98,1,16,11,97,1,21,97,12,12,118,68,17350,2021,Advanced
Lineups,-100720-1627668-1628886-1628920-1629568-,S. Bird - B. Stewart - J. Canada - M. Russell - K. Burke,1611661328,SEA,2,2,0,1.0,6.0,141.7,127.3,90.9,90.9,50.8,36.4,0.6,3.0,18.8,0.4,1.0,0.667,0.091,0.6,0.643,89.0,93.73,78.11,11,0.72,50,34,1,1,48,30,68,38,77,8,61,26,1,21,67,41,44,124,32,16900,2021,Advanced
Lineups,-202259-203855-1628886-1628920-1629568-,E. Prince - S. Talbot - J. Canada - M. Russell - K. Burke,1611661328,SEA,1,1,0,1.0,3.0,180.4,175.0,208.3,180.0,-27.9,-5.0,0.5,1.0,20.0,0.0,0.0,0.0,0.25,1.25,1.215,73.3,80.5,67.08,4,0.333,81,55,1,1,89,8,147,88,86,44,44,97,135,140,116,3,3,150,100,8050,2021,Advanced
Lineups,-202259-203855-204332-1628886-1629496-,E. Prince - S. Talbot - C. Burdick - J. Canada - E. Magbegor,1611661328,SEA,1,1,0,1.0,3.0,60.0,50.0,126.1,120.0,-66.1,-70.0,1.0,0.5,14.3,0.0,0.333,0.2,0.333,0.5,0.5,86.2,97.18,80.98,6,-0.2,81,55,1,1,87,115,120,129,1,72,81,97,130,135,139,60,81,108,132,8150,2021,Advanced
Lineups,-202259-204319-1628886-1629478-1629496-,E. Prince - J. Loyd - J. Canada - K. Samuelson - E. Magbegor,1611661328,SEA,3,1,2,0.333,6.0,100.0,100.0,75.0,64.3,25.0,35.7,0.833,1.67,23.8,0.286,0.8,0.5,0.214,0.538,0.538,105.7,113.87,94.89,14,0.6,31,55,132,105,45,57,33,39,42,36,28,46,54,62,112,53,70,35,52,17705,2021,Advanced
Lineups,-200676-202259-203855-1628886-1629496-,C. Dupree - E. Prince - S. Talbot - J. Canada - E. Magbegor,1611661328,SEA,5,3,2,0.6,6.0,111.1,100.0,125.4,114.3,-14.3,-14.3,0.4,0.0,15.4,0.2,0.5,0.286,0.0,0.5,0.5,91.1,100.52,83.77,10,0.211,16,20,132,83,47,57,115,96,104,82,79,72,108,127,1,60,81,89,109,17190,2021,Advanced
Lineups,-100720-203855-204319-1629478-1629496-,S. Bird - S. Talbot - J. Loyd - K. Samuelson - E. Magbegor,1611661328,SEA,2,1,1,0.5,7.0,87.2,85.7,167.6,171.4,-80.4,-85.7,1.0,1.0,16.7,0.167,1.0,0.375,0.214,0.444,0.558,99.1,98.82,82.35,14,0.206,50,55,58,86,40,87,145,134,1,44,72,81,1,108,112,87,67,99,110,20400,2021,Advanced
Lineups,-100720-1627668-1628886-1628920-1629478-,S. Bird - B. Stewart - J. Canada - M. Russell - K. Samuelson,1611661328,SEA,3,2,1,0.667,7.0,92.3,80.0,163.0,140.0,-70.7,-60.0,0.333,2.0,11.8,0.0,1.0,0.333,0.067,0.5,0.5,88.6,102.69,85.57,15,0.243,31,34,58,71,38,90,132,121,106,21,95,97,1,113,60,60,81,75,107,21035,2021,Advanced
Lineups,-100720-1627668-1628886-1629478-1629496-,S. Bird - B. Stewart - J. Canada - K. Samuelson - E. Magbegor,1611661328,SEA,5,2,3,0.4,7.0,78.4,62.5,81.3,85.7,-2.9,-23.2,0.667,1.0,10.5,0.143,0.625,0.4,0.125,0.3,0.425,97.5,106.3,88.58,16,0.517,16,34,151,104,42,109,62,99,62,44,98,89,98,102,80,112,106,59,72,20320,2021,Advanced
Lineups,-202259-203855-204319-1628920-1629496-,E. Prince - S. Talbot - J. Loyd - M. Russell - E. Magbegor,1611661328,SEA,2,1,1,0.5,7.0,93.7,86.7,84.5,85.7,9.2,1.0,0.8,0.67,20.0,0.25,0.778,0.615,0.4,0.75,0.732,99.3,102.58,85.48,15,0.71,50,55,58,86,41,85,62,71,44,67,44,53,62,29,145,17,24,77,33,20355,2021,Advanced
